Order_ID,Date,Customer_ID,Product,Quantity,Unit_Price,Revenue,Region,Sales_Rep
ORD002769,2024-12-02,CUST0160,Mouse,2,95.47,190.94,North,
ORD002770,2024-06-20,CUST0236,RAM,3,159.56,478.68,East,REP12
ORD002771,2022-08-21,CUST0137,RAM,1,120.28,120.28,Central,REP17
ORD002772,2024-10-22,CUST0164,Hard Drive,1,238.65,238.65,South,REP17
ORD002773,2023-07-21,CUST0113,Desktop,4,1284.66,5138.64,South,REP06
ORD002774,2024-01-09,CUST0085,Graphics Card,2,913.23,1826.46,Central,REP15
ORD002775,2024-11-23,CUST0001,Keyboard,2,37.76,75.52,West,REP13
ORD002776,2023-03-14,CUST0272,RAM,2,291.32,582.64,North,REP03
ORD002777,2023-08-27,CUST0175,Motherboard,1,156.27,156.27,West,REP19
ORD002778,2022-02-17,CUST0236,Case,1,107.27,107.27,South,REP05
ORD002779,2024-07-11,CUST0010,SSD,2,281.14,562.28,Central,REP06
ORD002780,2022-04-26,CUST0140,Laptop,1,1562.64,1562.64,West,REP18
ORD002781,2023-07-29,CUST0133,Motherboard,1,322.33,322.33,West,REP03
ORD002782,2024-10-13,CUST0279,Headphones,4,146.13,584.52,Central,REP18
ORD002783,2024-07-15,CUST0038,Graphics Card,8,473.17,3785.36,Central,REP03
ORD002784,2023-09-12,CUST0200,Headphones,4,218.67,874.68,Central,REP06
ORD002785,2024-11-01,CUST0269,Mouse,4,87.07,348.28,West,REP01
ORD002786,2024-09-07,CUST0056,Webcam,1,56.65,56.65,South,REP06
ORD002787,2022-02-27,CUST0280,RAM,7,260.93,1826.51,North,REP04
ORD002788,2024-12-07,CUST0069,RAM,1,140.61,140.61,North,REP01
ORD002789,2024-04-02,CUST0008,Webcam,7,190.21,1331.47,Central,REP02
ORD002790,2024-09-12,CUST0036,Motherboard,11,156.3,1719.3,Central,REP20
ORD002791,2024-11-13,CUST0233,RAM,3,281.72,845.16,West,REP02
ORD002792,2024-05-11,CUST0266,USB Cable,8,13.2,105.6,Central,REP08
ORD002793,2023-12-27,CUST0052,Graphics Card,2,779.92,1559.84,West,REP06
ORD002794,2023-03-23,CUST0163,Desktop,1,987.49,987.49,East,REP15
ORD002795,2022-09-18,CUST0114,RAM,2,64.34,128.68,West,REP17
ORD002796,2023-06-24,CUST0054,Laptop,2,966.77,1933.54,Central,REP03
ORD002797,2024-09-16,CUST0117,Laptop,1,1477.1,1477.1,North,REP11
ORD002798,2024-06-28,CUST0274,Desktop,2,989.16,1978.32,West,REP20
ORD002799,2024-06-15,CUST0028,Case,8,179.63,1437.04,Central,REP05
ORD002800,2023-07-01,CUST0243,Headphones,1,187.75,187.75,,REP19
ORD002801,2023-04-20,CUST0012,Power Supply,4,243.04,972.16,West,REP03
ORD002802,2023-10-16,CUST0107,USB Cable,5,10.47,52.35,West,REP04
ORD002803,2024-01-20,CUST0076,USB Cable,6,22.66,135.96,South,REP15
ORD002804,2023-03-03,CUST0170,Graphics Card,7,249.07,1743.49,Central,REP18
ORD002805,2023-09-16,CUST0154,RAM,2,82.56,165.12,South,REP03
ORD002806,2024-02-03,CUST0299,Desktop,8,1259.99,10079.92,,REP14
ORD002807,2024-08-13,CUST0242,Case,3,73.17,219.51,East,REP09
ORD002808,2023-12-09,CUST0043,Graphics Card,1,1021.85,1021.85,East,REP16
ORD002809,2022-08-24,CUST0083,Webcam,2,53.36,106.72,North,REP06
ORD002810,2024-04-08,CUST0051,SSD,3,302.8,908.4,East,REP08
ORD002811,2023-07-15,CUST0131,RAM,1,164.67,164.67,North,REP18
ORD002812,2024-07-10,CUST0065,Mouse,3,13.62,40.86,South,REP18
ORD002813,2023-05-10,CUST0218,Keyboard,3,158.72,476.16,North,REP12
ORD002814,2024-02-27,CUST0097,Graphics Card,1,1264.92,1264.92,North,REP14
ORD002815,2024-02-13,CUST0021,Webcam,2,126.91,253.82,North,REP13
ORD002816,2022-03-07,CUST0045,Monitor,3,665.73,1997.19,South,REP08
ORD002817,2022-03-23,CUST0217,Desktop,2,1679.57,3359.14,South,REP18
ORD002818,2024-01-04,CUST0232,SSD,1,385.76,385.76,North,REP20
ORD002819,2023-09-16,CUST0014,Mouse,1,124.0,124.0,North,REP20
ORD002820,2023-12-19,CUST0223,Desktop,1,1149.51,1149.51,West,REP10
ORD002821,2022-04-18,CUST0066,Desktop,6,1259.5,7557.0,South,REP13
ORD002822,2024-01-01,CUST0172,Graphics Card,1,1375.97,1375.97,West,REP12
ORD002823,2023-01-10,CUST0135,USB Cable,3,22.13,66.39,West,REP03
ORD002824,2023-03-20,CUST0092,Case,1,177.33,177.33,Central,REP11
ORD002825,2023-03-03,CUST0131,Power Supply,1,284.2,284.2,East,REP18
ORD002826,2024-12-28,CUST0031,Case,4,125.75,503.0,Central,REP08
ORD002827,2024-01-10,CUST0247,Mouse,3,62.92,188.76,North,REP10
ORD002828,2024-01-03,CUST0265,Desktop,1,737.35,737.35,Central,REP15
ORD002829,2022-05-11,CUST0299,Monitor,2,718.65,1437.3,North,REP11
ORD002830,2024-06-10,CUST0034,Webcam,1,59.9,59.9,South,REP12
ORD002831,2024-09-10,CUST0167,Keyboard,2,35.44,70.88,South,REP03
ORD002832,2024-06-06,CUST0008,USB Cable,3,18.37,55.11,South,REP16
ORD002833,2024-07-23,CUST0164,Desktop,1,654.4,654.4,West,REP14
ORD002834,2024-07-19,CUST0002,Power Supply,1,63.22,63.22,Central,REP05
ORD002835,2023-02-10,CUST0135,Keyboard,2,186.41,372.82,North,REP06
ORD002836,2024-04-07,CUST0033,Laptop,6,579.19,3475.14,South,REP14
ORD002837,2023-11-18,CUST0071,Case,10,151.26,1512.6,East,REP06
ORD002838,2023-08-16,CUST0019,Motherboard,1,159.77,159.77,West,REP04
ORD002839,2022-10-18,CUST0128,Laptop,3,643.17,1929.51,West,REP07
ORD002840,2022-09-21,CUST0021,Monitor,1,704.37,704.37,East,REP08
ORD002841,2023-01-13,CUST0015,RAM,1,85.79,85.79,East,REP04
ORD002842,2022-04-05,CUST0158,Power Supply,3,68.88,206.64,South,REP07
ORD002843,2023-04-12,CUST0060,RAM,6,85.32,511.92,South,REP07
ORD002844,2023-06-05,CUST0171,Headphones,7,337.99,2365.93,West,REP05
ORD002845,2024-03-29,CUST0220,Mouse,2,118.15,236.3,East,REP01
ORD002846,2024-05-30,CUST0299,Webcam,1,80.6,80.6,South,REP12
ORD002847,2024-08-27,CUST0294,RAM,4,275.28,1101.12,South,REP18
ORD002848,2024-08-24,CUST0048,Power Supply,1,108.01,108.01,West,REP11
ORD002849,2024-04-07,CUST0137,Headphones,2,331.21,662.42,Central,REP16
ORD002850,2022-11-19,CUST0059,Headphones,1,321.39,321.39,Central,REP14
ORD002851,2024-08-26,CUST0298,Motherboard,3,596.16,1788.48,South,REP12
ORD002852,2023-07-09,CUST0120,Case,1,162.35,162.35,West,REP11
ORD002853,2024-04-15,CUST0174,Monitor,1,645.23,645.23,Central,REP08
ORD002854,2024-03-06,CUST0174,USB Cable,6,28.09,168.54,South,REP16
ORD002855,2024-05-06,CUST0166,Keyboard,1,154.09,154.09,Central,REP09
ORD002856,2024-04-21,CUST0296,Hard Drive,2,132.13,264.26,West,REP01
ORD002857,2022-10-29,CUST0280,Mouse,1,89.17,89.17,Central,REP03
ORD002858,2023-04-05,CUST0058,RAM,1,286.05,286.05,North,REP17
ORD002859,2022-07-01,CUST0243,Laptop,1,867.26,867.26,West,REP05
ORD002860,2022-12-07,CUST0141,Motherboard,1,511.65,511.65,North,REP18
ORD002861,2022-02-09,CUST0294,Hard Drive,5,274.06,1370.3,West,REP07
ORD002862,2023-08-08,CUST0227,Webcam,1,204.59,204.59,Central,REP13
ORD002863,2022-10-23,CUST0152,Graphics Card,7,951.6,6661.2,South,REP12
ORD002864,2023-01-27,CUST0300,SSD,2,107.91,215.82,South,REP19
ORD002865,2023-03-17,CUST0041,Webcam,2,212.34,424.68,East,REP04
ORD002866,2024-02-24,CUST0027,Graphics Card,2,579.77,1159.54,,REP15
ORD002867,2023-04-05,CUST0007,Keyboard,2,79.15,158.3,Central,REP13
ORD002868,2022-02-26,CUST0140,Desktop,3,1081.62,3244.86,South,
ORD002869,2023-02-03,CUST0215,Keyboard,1,61.69,61.69,East,REP16
ORD002870,2023-07-15,CUST0037,Hard Drive,1,248.64,248.64,East,REP18
ORD002871,2022-05-08,CUST0020,Desktop,5,1637.97,8189.85,West,REP03
ORD002872,2022-07-06,CUST0043,Desktop,6,1080.55,6483.3,East,
ORD002873,2022-11-27,CUST0214,Case,5,185.9,929.5,South,REP14
ORD002874,2022-03-09,CUST0127,Graphics Card,2,1454.26,2908.52,Central,REP10
ORD002875,2023-02-15,CUST0134,Mouse,4,80.27,321.08,East,REP05
ORD002876,2023-02-09,CUST0050,Desktop,2,1110.56,2221.12,West,REP16
ORD002877,2022-07-24,CUST0021,Keyboard,2,185.74,371.48,West,REP16
ORD002878,2022-06-26,CUST0051,Motherboard,1,337.67,337.67,South,REP19
ORD002879,2022-02-03,CUST0003,Monitor,2,347.25,694.5,West,REP06
ORD002880,2022-06-30,CUST0236,Mouse,1,22.88,22.88,South,REP10
ORD002881,2022-06-03,CUST0244,Motherboard,1,563.31,563.31,South,REP17
ORD002882,2024-05-27,CUST0041,Keyboard,4,128.94,515.76,South,REP02
ORD002883,2022-08-16,CUST0147,RAM,1,296.33,296.33,North,REP06
ORD002884,2023-12-15,CUST0043,Mouse,1,132.78,132.78,North,REP11
ORD002885,2024-06-06,CUST0130,RAM,1,88.24,88.24,North,REP12
ORD002886,2022-12-26,CUST0002,Motherboard,6,421.11,2526.66,East,REP05
ORD002887,2022-05-14,CUST0142,Case,2,153.21,306.42,Central,REP17
ORD002888,2024-05-22,CUST0114,Webcam,2,166.95,333.9,Central,
ORD002889,2023-11-29,CUST0187,Webcam,4,134.8,539.2,West,REP17
ORD002890,2023-01-13,CUST0200,USB Cable,4,20.95,83.8,North,REP13
ORD002891,2024-04-09,CUST0244,Headphones,1,39.58,39.58,West,REP01
ORD002892,2023-07-17,CUST0194,Desktop,3,1606.6,4819.8,North,REP17
ORD002893,2023-01-04,CUST0053,Mouse,3,15.67,47.01,Central,
ORD002894,2024-04-23,CUST0052,Webcam,3,153.71,461.13,North,REP16
ORD002895,2024-08-24,CUST0063,Webcam,1,75.39,75.39,Central,REP12
ORD002896,2022-10-14,CUST0036,Keyboard,5,45.71,228.55,South,REP05
ORD002897,2024-08-22,CUST0039,Headphones,2,350.54,701.08,Central,REP19
ORD002898,2023-07-13,CUST0060,Desktop,1,646.82,646.82,Central,REP08
ORD002899,2022-08-25,CUST0161,Case,2,79.4,158.8,North,REP07
ORD002900,2024-06-26,CUST0004,Case,1,63.3,63.3,Central,REP14
ORD002901,2024-01-07,CUST0238,USB Cable,1,18.91,18.91,North,REP17
ORD002902,2022-02-05,CUST0019,Power Supply,3,68.2,204.6,East,REP11
ORD002903,2023-11-13,CUST0049,Power Supply,1,239.76,239.76,Central,REP09
ORD002904,2024-07-19,CUST0090,Mouse,2,112.59,225.18,South,REP03
ORD002905,2023-04-03,CUST0287,Laptop,2,1078.29,2156.58,East,REP01
ORD002906,2022-08-25,CUST0228,RAM,1,77.94,77.94,South,REP09
ORD002907,2024-04-04,CUST0283,SSD,8,313.31,2506.48,East,REP11
ORD002908,2024-02-02,CUST0143,SSD,1,311.75,311.75,North,REP06
ORD002909,2024-05-08,CUST0153,SSD,1,484.49,484.49,Central,REP12
ORD002910,2024-05-28,CUST0216,Laptop,1,1065.89,1065.89,North,REP15
ORD002911,2023-07-14,CUST0021,Headphones,1,194.3,194.3,North,REP05
ORD002912,2023-04-02,CUST0283,Webcam,1,179.42,179.42,North,REP02
ORD002913,2022-02-11,CUST0083,Hard Drive,3,120.09,360.27,West,REP20
ORD002914,2023-09-10,CUST0093,USB Cable,7,24.35,170.45,West,REP11
ORD002915,2024-12-24,CUST0129,Mouse,1,104.54,104.54,South,REP06
ORD002916,2022-03-07,CUST0170,Mouse,3,21.2,63.6,South,REP11
ORD002917,2022-08-10,CUST0300,Headphones,3,227.79,683.37,East,REP01
ORD002918,2024-02-15,CUST0032,Laptop,4,743.23,2972.92,South,REP08
ORD002919,2022-10-23,CUST0093,SSD,2,409.72,819.44,Central,REP08
ORD002920,2022-10-13,CUST0072,Hard Drive,1,146.72,146.72,North,REP20
ORD002921,2022-07-05,CUST0081,USB Cable,1,8.95,8.95,West,REP20
ORD002922,2023-09-11,CUST0091,Desktop,3,1088.73,3266.19,Central,REP04
ORD002923,2022-12-27,CUST0003,Case,4,104.98,419.92,Central,REP13
ORD002924,2023-12-28,CUST0015,Motherboard,1,97.17,97.17,South,REP19
ORD002925,2024-12-24,CUST0010,Motherboard,1,567.56,567.56,East,REP02
ORD002926,2022-04-10,CUST0116,Desktop,5,1291.75,6458.75,South,REP16
ORD002927,2022-05-07,CUST0038,Laptop,4,587.2,2348.8,North,REP11
ORD002928,2023-01-13,CUST0033,Power Supply,9,135.13,1216.17,East,REP17
ORD002929,2023-09-26,CUST0074,Laptop,3,1590.64,4771.92,Central,
ORD002930,2023-12-06,CUST0015,Graphics Card,1,1244.94,1244.94,South,REP03
ORD002931,2024-08-17,CUST0146,USB Cable,2,27.9,55.8,Central,REP11
ORD002932,2023-08-13,CUST0061,Power Supply,3,111.27,333.81,North,REP20
ORD002933,2023-02-06,CUST0232,RAM,1,199.71,199.71,North,REP16
ORD002934,2024-05-26,CUST0215,Headphones,2,51.61,103.22,South,REP03
ORD002935,2022-11-24,CUST0029,Hard Drive,3,71.64,214.92,East,REP14
ORD002936,2022-05-03,CUST0201,Monitor,1,235.83,235.83,North,REP16
ORD002937,2024-06-23,CUST0105,Laptop,4,1079.57,4318.28,West,REP11
ORD002938,2024-09-22,CUST0056,Desktop,2,1246.98,2493.96,Central,REP05
ORD002939,2023-08-06,CUST0255,RAM,7,173.28,1212.96,West,REP03
ORD002940,2023-10-01,CUST0126,Keyboard,1,23.88,23.88,North,REP15
ORD002941,2023-05-19,CUST0077,SSD,1,391.03,391.03,Central,REP08
ORD002942,2022-10-21,CUST0258,Mouse,2,71.23,142.46,Central,REP13
ORD002943,2024-09-07,CUST0043,Motherboard,1,581.51,581.51,East,REP18
ORD002944,2024-04-25,CUST0269,Headphones,3,240.95,722.85,East,
ORD002945,2023-07-17,CUST0084,RAM,3,266.41,799.23,West,REP14
ORD002946,2024-06-30,CUST0189,Power Supply,1,248.25,248.25,South,REP03
ORD002947,2023-07-27,CUST0128,Headphones,2,378.93,757.86,South,REP16
ORD002948,2024-03-14,CUST0211,Headphones,2,374.23,748.46,West,REP09
ORD002949,2024-05-22,CUST0189,Monitor,1,257.05,257.05,Central,
ORD002950,2022-10-10,CUST0291,Headphones,6,32.15,192.9,West,REP14
ORD002951,2023-11-15,CUST0065,Power Supply,4,77.46,309.84,North,REP15
ORD002952,2023-01-03,CUST0226,SSD,3,475.65,1426.95,East,REP19
ORD002953,2023-07-06,CUST0155,Power Supply,3,84.62,253.86,South,REP14
ORD002954,2022-01-09,CUST0253,Monitor,2,245.77,491.54,South,REP15
ORD002955,2022-01-13,CUST0238,Mouse,6,137.5,825.0,West,REP05
ORD002956,2023-08-20,CUST0015,Graphics Card,3,1052.07,3156.21,West,REP20
ORD002957,2024-07-16,CUST0099,Hard Drive,3,220.16,660.48,South,REP15
ORD002958,2022-04-25,CUST0203,Case,4,130.78,523.12,East,REP16
ORD002959,2022-01-25,CUST0267,Webcam,1,81.4,81.4,South,REP14
ORD002960,2022-10-11,CUST0054,Case,4,167.0,668.0,South,REP02
ORD002961,2024-11-26,CUST0053,Mouse,1,80.47,80.47,East,REP09
ORD002962,2023-02-21,CUST0232,Keyboard,1,198.71,198.71,South,REP19
ORD002963,2024-11-09,CUST0256,Monitor,1,760.03,760.03,Central,REP03
ORD002964,2023-11-19,CUST0223,RAM,8,216.07,1728.56,Central,REP20
ORD002965,2024-01-29,CUST0027,Case,4,107.09,428.36,Central,REP04
ORD002966,2024-01-27,CUST0192,Motherboard,3,530.93,1592.79,Central,REP02
ORD002967,2022-01-02,CUST0057,Desktop,3,729.94,2189.82,East,REP16
ORD002968,2022-05-03,CUST0261,Hard Drive,2,269.44,538.88,South,REP19
ORD002969,2022-03-15,CUST0004,Mouse,6,45.74,274.44,North,REP09
ORD002970,2024-02-28,CUST0170,Case,2,121.44,242.88,North,REP07
ORD002971,2023-07-17,CUST0164,Hard Drive,1,211.43,211.43,West,REP12
ORD002972,2022-01-25,CUST0196,Desktop,1,1706.61,1706.61,Central,REP10
ORD002973,2024-07-12,CUST0020,Hard Drive,4,115.57,462.28,North,REP05
ORD002974,2022-07-30,CUST0105,Webcam,3,228.47,685.41,Central,REP16
ORD002975,2022-08-07,CUST0265,Headphones,1,220.9,220.9,West,REP14
ORD002976,2024-08-20,CUST0267,Power Supply,1,257.9,257.9,West,REP07
ORD002977,2022-05-15,CUST0171,USB Cable,4,26.74,106.96,East,REP18
ORD002978,2024-01-01,CUST0168,RAM,1,180.17,180.17,Central,REP15
ORD002979,2023-05-21,CUST0261,Headphones,3,382.19,1146.57,South,REP06
ORD002980,2022-10-18,CUST0023,Desktop,8,1161.75,9294.0,West,REP03
ORD002981,2023-07-03,CUST0107,Case,2,108.05,216.1,Central,REP01
ORD002982,2022-01-14,CUST0237,Monitor,1,662.65,662.65,East,REP06
ORD002983,2023-03-31,CUST0032,Mouse,3,54.33,162.99,East,REP06
ORD002984,2024-01-30,CUST0035,Mouse,4,69.71,278.84,South,REP15
ORD002985,2022-01-16,CUST0047,Hard Drive,2,279.02,558.04,West,REP01
ORD002986,2023-04-04,CUST0244,Hard Drive,7,266.26,1863.82,South,REP16
ORD002987,2022-08-26,CUST0164,Desktop,1,1654.58,1654.58,Central,REP05
ORD002988,2024-10-29,CUST0032,Case,2,102.39,204.78,North,REP01
ORD002989,2022-05-30,CUST0019,Laptop,3,1740.92,5222.76,East,REP10
ORD002990,2022-04-17,CUST0229,Headphones,4,303.38,1213.52,West,REP16
ORD002991,2024-05-24,CUST0244,Case,1,59.25,59.25,Central,REP04
ORD002992,2024-06-08,CUST0209,Headphones,4,315.6,1262.4,West,
ORD002993,2024-02-13,CUST0137,Hard Drive,2,263.67,527.34,South,
ORD002994,2022-11-08,CUST0195,Monitor,2,758.51,1517.02,East,REP12
ORD002995,2023-02-15,CUST0133,Graphics Card,1,436.99,436.99,North,REP08
ORD002996,2024-07-28,CUST0125,Laptop,5,1042.77,5213.85,East,REP14
ORD002997,2024-10-06,CUST0022,Motherboard,1,413.08,413.08,North,REP02
ORD002998,2022-05-22,CUST0016,Webcam,1,188.86,188.86,South,
ORD002999,2023-03-04,CUST0234,RAM,1,108.03,108.03,West,REP18
ORD003000,2023-10-15,CUST0046,Mouse,5,81.06,405.3,South,REP20
ORD003001,2024-04-05,CUST0259,USB Cable,3,19.25,57.75,East,REP14
ORD003002,2023-08-04,CUST0014,RAM,4,256.26,1025.04,South,REP03
ORD003003,2022-10-12,CUST0266,Power Supply,1,214.35,214.35,West,REP05
ORD003004,2023-06-25,CUST0256,Power Supply,2,272.24,544.48,South,REP05
ORD003005,2022-03-12,CUST0026,Graphics Card,2,1344.75,2689.5,South,REP02
ORD003006,2024-02-12,CUST0287,Motherboard,4,89.08,356.32,North,REP11
ORD003007,2024-10-11,CUST0102,Case,5,58.33,291.65,South,REP08
ORD003008,2023-03-21,CUST0046,Webcam,1,165.64,165.64,South,REP02
ORD003009,2022-04-18,CUST0284,Hard Drive,3,255.19,765.57,Central,REP15
ORD003010,2023-09-27,CUST0042,Power Supply,1,255.99,255.99,North,REP08
ORD003011,2022-05-13,CUST0026,Headphones,2,231.19,462.38,Central,REP20
ORD003012,2023-06-22,CUST0046,Graphics Card,1,486.81,486.81,West,REP08
ORD003013,2024-12-29,CUST0043,Case,1,142.83,142.83,Central,REP05
ORD003014,2024-05-28,CUST0235,Hard Drive,1,66.69,66.69,Central,REP09
ORD003015,2023-12-13,CUST0046,Case,2,154.85,309.7,North,REP02
ORD003016,2023-03-11,CUST0040,RAM,1,242.74,242.74,South,REP14
ORD003017,2024-07-06,CUST0038,SSD,3,281.69,845.07,South,REP04
ORD003018,2024-05-14,CUST0183,SSD,2,162.42,324.84,West,REP01
ORD003019,2024-09-21,CUST0246,Webcam,1,140.58,140.58,North,REP13
ORD003020,2024-12-23,CUST0121,Hard Drive,4,252.62,1010.48,South,REP14
ORD003021,2024-01-03,CUST0083,Laptop,1,631.67,631.67,West,REP15
ORD003022,2022-11-22,CUST0264,Monitor,2,426.32,852.64,West,REP01
ORD003023,2024-07-05,CUST0167,RAM,3,143.24,429.72,West,REP06
ORD003024,2022-01-02,CUST0163,USB Cable,1,12.29,12.29,Central,REP19
ORD003025,2023-12-01,CUST0021,SSD,1,269.71,269.71,West,REP20
ORD003026,2022-02-21,CUST0273,Hard Drive,1,259.65,259.65,Central,REP01
ORD003027,2023-08-19,CUST0199,Desktop,6,1527.85,9167.1,North,REP11
ORD003028,2022-05-24,CUST0180,Power Supply,3,84.77,254.31,East,REP03
ORD003029,2022-08-22,CUST0029,Power Supply,3,294.25,882.75,,REP12
ORD003030,2023-01-12,CUST0229,Mouse,3,47.77,143.31,South,REP18
ORD003031,2024-08-06,CUST0101,Laptop,1,1439.69,1439.69,North,REP01
ORD003032,2022-11-04,CUST0201,Headphones,2,264.44,528.88,North,REP02
ORD003033,2022-02-17,CUST0093,Webcam,3,178.93,536.79,Central,REP06
ORD003034,2023-03-08,CUST0011,Power Supply,1,79.77,79.77,Central,
ORD003035,2023-02-05,CUST0198,Laptop,1,1910.63,1910.63,East,REP14
ORD003036,2024-07-13,CUST0168,Headphones,1,118.51,118.51,East,REP16
ORD003037,2023-07-22,CUST0209,Mouse,2,64.74,129.48,Central,REP16
ORD003038,2024-10-06,CUST0191,Motherboard,8,188.3,1506.4,East,REP08
ORD003039,2023-07-29,CUST0215,Webcam,1,177.62,177.62,Central,REP12
ORD003040,2023-07-03,CUST0118,Hard Drive,2,99.57,199.14,East,REP12
ORD003041,2022-11-24,CUST0201,Power Supply,1,154.12,154.12,West,REP10
ORD003042,2022-03-02,CUST0269,Power Supply,8,215.75,1726.0,West,
ORD003043,2023-08-19,CUST0288,Keyboard,1,48.63,48.63,West,REP07
ORD003044,2023-09-08,CUST0173,Keyboard,2,176.83,353.66,,
ORD003045,2023-09-18,CUST0017,Headphones,3,325.89,977.67,East,REP20
ORD003046,2024-08-07,CUST0013,Monitor,3,626.33,1878.99,North,REP09
ORD003047,2023-02-06,CUST0251,SSD,2,80.1,160.2,West,REP05
ORD003048,2023-07-07,CUST0003,RAM,1,245.0,245.0,,REP08
ORD003049,2024-05-13,CUST0003,Monitor,2,367.8,735.6,East,REP05
ORD003050,2023-09-07,CUST0049,Headphones,1,38.57,38.57,South,REP10
ORD003051,2022-05-13,CUST0120,Monitor,1,740.76,740.76,Central,REP08
ORD003052,2023-11-09,CUST0016,Keyboard,2,34.16,68.32,North,REP12
ORD003053,2022-12-08,CUST0077,Webcam,1,115.17,115.17,West,REP18
ORD003054,2023-01-11,CUST0269,Motherboard,1,427.28,427.28,North,REP12
ORD003055,2023-12-18,CUST0221,Headphones,3,138.25,414.75,North,REP02
ORD003056,2022-06-15,CUST0043,SSD,7,162.15,1135.05,North,REP10
ORD003057,2023-03-27,CUST0214,Graphics Card,2,789.88,1579.76,North,REP05
ORD003058,2022-08-09,CUST0198,Webcam,1,135.68,135.68,South,REP04
ORD003059,2022-06-27,CUST0217,RAM,1,122.54,122.54,West,REP06
ORD003060,2022-07-27,CUST0270,Monitor,7,639.62,4477.34,North,REP04
ORD003061,2024-06-24,CUST0031,Webcam,1,73.55,73.55,Central,REP14
ORD003062,2024-06-02,CUST0173,Keyboard,1,23.63,23.63,South,REP03
ORD003063,2022-05-02,CUST0277,Mouse,2,56.98,113.96,East,REP05
ORD003064,2024-05-07,CUST0111,USB Cable,2,10.69,21.38,North,REP09
ORD003065,2024-12-23,CUST0177,Case,3,128.97,386.91,North,REP03
ORD003066,2022-04-28,CUST0188,Monitor,1,390.04,390.04,South,REP02
ORD003067,2022-12-26,CUST0068,Motherboard,1,455.62,455.62,North,REP16
ORD003068,2024-02-15,CUST0046,USB Cable,7,9.62,67.34,,REP11
ORD003069,2023-08-08,CUST0104,RAM,1,107.28,107.28,North,REP10
ORD003070,2024-02-02,CUST0081,Keyboard,3,184.76,554.28,North,REP19
ORD003071,2022-08-08,CUST0059,Headphones,3,35.85,107.55,South,REP15
ORD003072,2023-11-27,CUST0083,Motherboard,2,113.4,226.8,West,REP17
ORD003073,2022-06-20,CUST0080,Graphics Card,1,269.65,269.65,Central,REP06
ORD003074,2024-03-24,CUST0236,SSD,1,455.95,455.95,East,REP14
ORD003075,2022-02-25,CUST0250,Headphones,2,80.66,161.32,Central,REP01
ORD003076,2022-06-15,CUST0163,Headphones,5,349.45,1747.25,North,
ORD003077,2022-01-13,CUST0267,Monitor,6,654.47,3926.82,West,REP08
ORD003078,2022-03-12,CUST0029,Case,1,74.09,74.09,East,REP06
ORD003079,2024-07-15,CUST0025,Motherboard,1,286.23,286.23,South,
ORD003080,2023-02-26,CUST0153,Mouse,6,67.13,402.78,West,REP03
ORD003081,2023-05-07,CUST0005,Motherboard,3,300.46,901.38,Central,REP08
ORD003082,2024-07-03,CUST0016,Monitor,5,196.59,982.95,East,REP09
ORD003083,2023-09-28,CUST0281,Monitor,1,246.78,246.78,North,REP06
ORD003084,2022-03-06,CUST0040,Motherboard,2,366.09,732.18,South,REP13
ORD003085,2024-04-21,CUST0290,Keyboard,3,94.76,284.28,North,REP03
ORD003086,2023-05-18,CUST0262,Graphics Card,3,694.49,2083.47,North,REP19
ORD003087,2024-05-27,CUST0009,USB Cable,2,9.6,19.2,North,REP03
ORD003088,2022-04-14,CUST0016,USB Cable,1,27.83,27.83,West,REP09
ORD003089,2022-02-26,CUST0165,Motherboard,2,420.19,840.38,Central,REP04
ORD003090,2024-12-19,CUST0300,Headphones,1,59.94,59.94,North,REP03
ORD003091,2023-09-15,CUST0242,Headphones,2,126.03,252.06,East,REP05
ORD003092,2024-03-08,CUST0256,Power Supply,7,78.72,551.04,South,REP03
ORD003093,2022-08-27,CUST0073,Graphics Card,2,1181.82,2363.64,Central,REP14
ORD003094,2022-08-07,CUST0226,Monitor,4,632.42,2529.68,,REP18
ORD003095,2024-01-15,CUST0055,USB Cable,1,10.19,10.19,North,REP17
ORD003096,2022-04-06,CUST0148,Monitor,3,624.14,1872.42,South,REP13
ORD003097,2024-03-11,CUST0112,Case,8,101.0,808.0,West,REP01
ORD003098,2022-05-27,CUST0090,Motherboard,1,317.68,317.68,North,REP04
ORD003099,2023-04-10,CUST0107,Desktop,1,1321.16,1321.16,,REP14
ORD003100,2023-05-28,CUST0199,Webcam,2,105.77,211.54,Central,REP19
ORD003101,2022-02-14,CUST0119,Keyboard,1,87.93,87.93,Central,
ORD003102,2024-09-23,CUST0117,RAM,3,196.87,590.61,South,REP03
ORD003103,2023-01-06,CUST0042,Graphics Card,5,1437.72,7188.6,Central,REP06
ORD003104,2023-11-07,CUST0017,SSD,2,158.14,316.28,North,REP02
ORD003105,2022-10-25,CUST0066,SSD,1,101.44,101.44,Central,REP17
ORD003106,2024-11-28,CUST0045,Keyboard,2,23.68,47.36,Central,REP19
ORD003107,2022-04-20,CUST0270,Power Supply,3,256.85,770.55,East,REP20
ORD003108,2024-12-02,CUST0146,RAM,1,105.53,105.53,Central,REP19
ORD003109,2022-04-27,CUST0008,Headphones,2,89.66,179.32,South,REP04
ORD003110,2023-11-19,CUST0274,Webcam,2,114.75,229.5,North,REP04
ORD003111,2022-01-20,CUST0161,Webcam,3,56.16,168.48,South,REP14
